1471629996,79740,
C,16,35215,OPTSTK,ABCAPITAL,1477578600,27000,PE
C,16,35216,OPTSTK,ADANIENSOL,1472135400,92000,CE
C,16,35217,OPTSTK,ADANIENSOL,1472135400,92000,PE
C,16,35218,OPTSTK,ADANIENSOL,1475159400,92000,CE
C,16,35219,OPTSTK,ADANIENSOL,1475159400,92000,PE
C,16,35220,OPTSTK,AMBER,1475159400,970000,CE
C,16,35221,OPTSTK,AMBER,1475159400,970000,PE
C,16,35222,OPTSTK,AMBER,1475159400,1100000,CE
C,16,35223,OPTSTK,AMBER,1475159400,1100000,PE
C,16,35224,OPTSTK,ASIANPAINT,1472135400,338000,CE
C,16,35225,OPTSTK,ASIANPAINT,1472135400,338000,PE
C,16,35226,OPTSTK,ASIANPAINT,1472135400,342000,CE
C,16,35227,OPTSTK,ASIANPAINT,1472135400,342000,PE
C,16,35228,OPTSTK,ASIANPAINT,1472135400,388000,CE
C,16,35229,OPTSTK,ASIANPAINT,1472135400,388000,PE
C,16,35230,OPTSTK,ASIANPAINT,1472135400,392000,CE
C,16,35231,OPTSTK,ASIANPAINT,1472135400,392000,PE
C,16,35232,OPTSTK,AMBER,1477578600,980000,CE
C,16,35233,OPTSTK,AMBER,1477578600,980000,PE
C,16,35234,OPTSTK,ASIANPAINT,1475159400,340000,CE
C,6,35235,OPTIDX,NIFTY,1483021800,3000000,CE
C,16,35236,OPTSTK,ASIANPAINT,1475159400,340000,PE
C,6,35237,OPTIDX,NIFTY,1483021800,3000000,PE
C,16,35238,OPTSTK,AMBER,1477578600,1120000,CE
C,16,35239,OPTSTK,AMBER,1477578600,1120000,PE
C,16,35240,OPTSTK,AMBUJACEM,1475159400,56500,CE
C,16,35241,OPTSTK,AMBUJACEM,1475159400,56500,PE
C,16,35242,OPTSTK,ASIANPAINT,1475159400,392000,CE
C,16,35243,OPTSTK,ASIANPAINT,1475159400,392000,PE
C,10,35244,OPTIDX,BANKNIFTY,1472135400,3980000,CE
C,10,35245,OPTIDX,BANKNIFTY,1472135400,3980000,PE
C,16,35246,OPTSTK,ADANIENSOL,1477578600,116000,CE
C,16,35247,OPTSTK,ADANIENSOL,1477578600,116000,PE
C,16,35248,OPTSTK,ADANIENT,1472135400,395000,CE
